rCRS_NC_012920.1	16kb_LR_PrimerPosition
11113	11257
11114	11258
11115	11259
11116	11260
11117	11261
11118	11262
11119	11263
11120	11264
11121	11265
11122	11266
11123	11267
11124	11268
11125	11269
11126	11270
11127	11271
11128	11272
11129	11273
11130	11274
11131	11275
11132	11276
11133	11277
11134	11278
11135	11279
11136	11280
11137	11281
11138	11282
11139	11283
11140	11284
11141	11285
11142	11286
11143	11287
11144	11288
11145	11289
11146	11290
11147	11291
11148	11292
11149	11293
11150	11294
11151	11295
11152	11296
11153	11297
11154	11298
11155	11299
11156	11300
11157	11301
11158	11302
11159	11303
11160	11304
11161	11305
11162	11306
11163	11307
11164	11308
11165	11309
11166	11310
11167	11311
11168	11312
11169	11313
11170	11314
11171	11315
11172	11316
11173	11317
11174	11318
11175	11319
11176	11320
11177	11321
11178	11322
11179	11323
11180	11324
11181	11325
11182	11326
11183	11327
11184	11328
11185	11329
11186	11330
11187	11331
11188	11332
11189	11333
11190	11334
11191	11335
11192	11336
11193	11337
11194	11338
11195	11339
11196	11340
11197	11341
11198	11342
11199	11343
11200	11344
11201	11345
11202	11346
11203	11347
11204	11348
11205	11349
11206	11350
11207	11351
11208	11352
11209	11353
11210	11354
11211	11355
11212	11356
11213	11357
11214	11358
11215	11359
11216	11360
11217	11361
11218	11362
11219	11363
11220	11364
11221	11365
11222	11366
11223	11367
11224	11368
11225	11369
11226	11370
11227	11371
11228	11372
11229	11373
11230	11374
11231	11375
11232	11376
11233	11377
11234	11378
11235	11379
11236	11380
11237	11381
11238	11382
11239	11383
11240	11384
11241	11385
11242	11386
11243	11387
11244	11388
11245	11389
11246	11390
11247	11391
11248	11392
11249	11393
11250	11394
11251	11395
11252	11396
11253	11397
11254	11398
11255	11399
11256	11400
11257	11401
11258	11402
11259	11403
11260	11404
11261	11405
11262	11406
11263	11407
11264	11408
11265	11409
11266	11410
11267	11411
11268	11412
11269	11413
11270	11414
11271	11415
11272	11416
11273	11417
11274	11418
11275	11419
11276	11420
11277	11421
11278	11422
11279	11423
11280	11424
11281	11425
11282	11426
11283	11427
11284	11428
11285	11429
11286	11430
11287	11431
11288	11432
11289	11433
11290	11434
11291	11435
11292	11436
11293	11437
11294	11438
11295	11439
11296	11440
11297	11441
11298	11442
11299	11443
11300	11444
11301	11445
11302	11446
11303	11447
11304	11448
11305	11449
11306	11450
11307	11451
11308	11452
11309	11453
11310	11454
11311	11455
11312	11456
11313	11457
11314	11458
11315	11459
11316	11460
11317	11461
11318	11462
11319	11463
11320	11464
11321	11465
11322	11466
11323	11467
11324	11468
11325	11469
11326	11470
11327	11471
11328	11472
11329	11473
11330	11474
11331	11475
11332	11476
11333	11477
11334	11478
11335	11479
11336	11480
11337	11481
11338	11482
11339	11483
11340	11484
11341	11485
11342	11486
11343	11487
11344	11488
11345	11489
11346	11490
11347	11491
11348	11492
11349	11493
11350	11494
11351	11495
11352	11496
11353	11497
11354	11498
11355	11499
11356	11500
11357	11501
11358	11502
11359	11503
11360	11504
11361	11505
11362	11506
11363	11507
11364	11508
11365	11509
11366	11510
11367	11511
11368	11512
11369	11513
11370	11514
11371	11515
11372	11516
11373	11517
11374	11518
11375	11519
11376	11520
11377	11521
11378	11522
11379	11523
11380	11524
11381	11525
11382	11526
11383	11527
11384	11528
11385	11529
11386	11530
11387	11531
11388	11532
11389	11533
11390	11534
11391	11535
11392	11536
11393	11537
11394	11538
11395	11539
11396	11540
11397	11541
11398	11542
11399	11543
11400	11544
11401	11545
11402	11546
11403	11547
11404	11548
11405	11549
11406	11550
11407	11551
11408	11552
11409	11553
11410	11554
11411	11555
11412	11556
11413	11557
11414	11558
11415	11559
11416	11560
11417	11561
11418	11562
11419	11563
11420	11564
11421	11565
11422	11566
11423	11567
11424	11568
11425	11569
11426	11570
11427	11571
11428	11572
11429	11573
11430	11574
11431	11575
11432	11576
11433	11577
11434	11578
11435	11579
11436	11580
11437	11581
11438	11582
11439	11583
11440	11584
11441	11585
11442	11586
11443	11587
11444	11588
11445	11589
11446	11590
11447	11591
11448	11592
11449	11593
11450	11594
11451	11595
11452	11596
11453	11597
11454	11598
11455	11599
11456	11600
11457	11601
11458	11602
11459	11603
11460	11604
11461	11605
11462	11606
11463	11607
11464	11608
11465	11609
11466	11610
11467	11611
11468	11612
11469	11613
11470	11614
11471	11615
11472	11616
11473	11617
11474	11618
11475	11619
11476	11620
11477	11621
11478	11622
11479	11623
11480	11624
11481	11625
11482	11626
11483	11627
11484	11628
11485	11629
11486	11630
11487	11631
11488	11632
11489	11633
11490	11634
11491	11635
11492	11636
11493	11637
11494	11638
11495	11639
11496	11640
11497	11641
11498	11642
11499	11643
11500	11644
11501	11645
11502	11646
11503	11647
11504	11648
11505	11649
11506	11650
11507	11651
11508	11652
11509	11653
11510	11654
11511	11655
11512	11656
11513	11657
11514	11658
11515	11659
11516	11660
11517	11661
11518	11662
11519	11663
11520	11664
11521	11665
11522	11666
11523	11667
11524	11668
11525	11669
11526	11670
11527	11671
11528	11672
11529	11673
11530	11674
11531	11675
11532	11676
11533	11677
11534	11678
11535	11679
11536	11680
11537	11681
11538	11682
11539	11683
11540	11684
11541	11685
11542	11686
11543	11687
11544	11688
11545	11689
11546	11690
11547	11691
11548	11692
11549	11693
11550	11694
11551	11695
11552	11696
11553	11697
11554	11698
11555	11699
11556	11700
11557	11701
11558	11702
11559	11703
11560	11704
11561	11705
11562	11706
11563	11707
11564	11708
11565	11709
11566	11710
11567	11711
11568	11712
11569	11713
11570	11714
11571	11715
11572	11716
11573	11717
11574	11718
11575	11719
11576	11720
11577	11721
11578	11722
11579	11723
11580	11724
11581	11725
11582	11726
11583	11727
11584	11728
11585	11729
11586	11730
11587	11731
11588	11732
11589	11733
11590	11734
11591	11735
11592	11736
11593	11737
11594	11738
11595	11739
11596	11740
11597	11741
11598	11742
11599	11743
11600	11744
11601	11745
11602	11746
11603	11747
11604	11748
11605	11749
11606	11750
11607	11751
11608	11752
11609	11753
11610	11754
11611	11755
11612	11756
11613	11757
11614	11758
11615	11759
11616	11760
11617	11761
11618	11762
11619	11763
11620	11764
11621	11765
11622	11766
11623	11767
11624	11768
11625	11769
11626	11770
11627	11771
11628	11772
11629	11773
11630	11774
11631	11775
11632	11776
11633	11777
11634	11778
11635	11779
11636	11780
11637	11781
11638	11782
11639	11783
11640	11784
11641	11785
11642	11786
11643	11787
11644	11788
11645	11789
11646	11790
11647	11791
11648	11792
11649	11793
11650	11794
11651	11795
11652	11796
11653	11797
11654	11798
11655	11799
11656	11800
11657	11801
11658	11802
11659	11803
11660	11804
11661	11805
11662	11806
11663	11807
11664	11808
11665	11809
11666	11810
11667	11811
11668	11812
11669	11813
11670	11814
11671	11815
11672	11816
11673	11817
11674	11818
11675	11819
11676	11820
11677	11821
11678	11822
11679	11823
11680	11824
11681	11825
11682	11826
11683	11827
11684	11828
11685	11829
11686	11830
11687	11831
11688	11832
11689	11833
11690	11834
11691	11835
11692	11836
11693	11837
11694	11838
11695	11839
11696	11840
11697	11841
11698	11842
11699	11843
11700	11844
11701	11845
11702	11846
11703	11847
11704	11848
11705	11849
11706	11850
11707	11851
11708	11852
11709	11853
11710	11854
11711	11855
11712	11856
11713	11857
11714	11858
11715	11859
11716	11860
11717	11861
11718	11862
11719	11863
11720	11864
11721	11865
11722	11866
11723	11867
11724	11868
11725	11869
11726	11870
11727	11871
11728	11872
11729	11873
11730	11874
11731	11875
11732	11876
11733	11877
11734	11878
11735	11879
11736	11880
11737	11881
11738	11882
11739	11883
11740	11884
11741	11885
11742	11886
11743	11887
11744	11888
11745	11889
11746	11890
11747	11891
11748	11892
11749	11893
11750	11894
11751	11895
11752	11896
11753	11897
11754	11898
11755	11899
11756	11900
11757	11901
11758	11902
11759	11903
11760	11904
11761	11905
11762	11906
11763	11907
11764	11908
11765	11909
11766	11910
11767	11911
11768	11912
11769	11913
11770	11914
11771	11915
11772	11916
11773	11917
11774	11918
11775	11919
11776	11920
11777	11921
11778	11922
11779	11923
11780	11924
11781	11925
11782	11926
11783	11927
11784	11928
11785	11929
11786	11930
11787	11931
11788	11932
11789	11933
11790	11934
11791	11935
11792	11936
11793	11937
11794	11938
11795	11939
11796	11940
11797	11941
11798	11942
11799	11943
11800	11944
11801	11945
11802	11946
11803	11947
11804	11948
11805	11949
11806	11950
11807	11951
11808	11952
11809	11953
11810	11954
11811	11955
11812	11956
11813	11957
11814	11958
11815	11959
11816	11960
11817	11961
11818	11962
11819	11963
11820	11964
11821	11965
11822	11966
11823	11967
11824	11968
11825	11969
11826	11970
11827	11971
11828	11972
11829	11973
11830	11974
11831	11975
11832	11976
11833	11977
11834	11978
11835	11979
11836	11980
11837	11981
11838	11982
11839	11983
11840	11984
11841	11985
11842	11986
11843	11987
11844	11988
11845	11989
11846	11990
11847	11991
11848	11992
11849	11993
11850	11994
11851	11995
11852	11996
11853	11997
11854	11998
11855	11999
11856	12000
11857	12001
11858	12002
11859	12003
11860	12004
11861	12005
11862	12006
11863	12007
11864	12008
11865	12009
11866	12010
11867	12011
11868	12012
11869	12013
11870	12014
11871	12015
11872	12016
11873	12017
11874	12018
11875	12019
11876	12020
11877	12021
11878	12022
11879	12023
11880	12024
11881	12025
11882	12026
11883	12027
11884	12028
11885	12029
11886	12030
11887	12031
11888	12032
11889	12033
11890	12034
11891	12035
11892	12036
11893	12037
11894	12038
11895	12039
11896	12040
11897	12041
11898	12042
11899	12043
11900	12044
11901	12045
11902	12046
11903	12047
11904	12048
11905	12049
11906	12050
11907	12051
11908	12052
11909	12053
11910	12054
11911	12055
11912	12056
11913	12057
11914	12058
11915	12059
11916	12060
11917	12061
11918	12062
11919	12063
11920	12064
11921	12065
11922	12066
11923	12067
11924	12068
11925	12069
11926	12070
11927	12071
11928	12072
11929	12073
11930	12074
11931	12075
11932	12076
11933	12077
11934	12078
11935	12079
11936	12080
11937	12081
11938	12082
11939	12083
11940	12084
11941	12085
11942	12086
11943	12087
11944	12088
11945	12089
11946	12090
11947	12091
11948	12092
11949	12093
11950	12094
11951	12095
11952	12096
11953	12097
11954	12098
11955	12099
11956	12100
11957	12101
11958	12102
11959	12103
11960	12104
11961	12105
11962	12106
11963	12107
11964	12108
11965	12109
11966	12110
11967	12111
11968	12112
11969	12113
11970	12114
11971	12115
11972	12116
11973	12117
11974	12118
11975	12119
11976	12120
11977	12121
11978	12122
11979	12123
11980	12124
11981	12125
11982	12126
11983	12127
11984	12128
11985	12129
11986	12130
11987	12131
11988	12132
11989	12133
11990	12134
11991	12135
11992	12136
11993	12137
11994	12138
11995	12139
11996	12140
11997	12141
11998	12142
11999	12143
12000	12144
12001	12145
12002	12146
12003	12147
12004	12148
12005	12149
12006	12150
12007	12151
12008	12152
12009	12153
12010	12154
12011	12155
12012	12156
12013	12157
12014	12158
12015	12159
12016	12160
12017	12161
12018	12162
12019	12163
12020	12164
12021	12165
12022	12166
12023	12167
12024	12168
12025	12169
12026	12170
12027	12171
12028	12172
12029	12173
12030	12174
12031	12175
12032	12176
12033	12177
12034	12178
12035	12179
12036	12180
12037	12181
12038	12182
12039	12183
12040	12184
12041	12185
12042	12186
12043	12187
12044	12188
12045	12189
12046	12190
12047	12191
12048	12192
12049	12193
12050	12194
12051	12195
12052	12196
12053	12197
12054	12198
12055	12199
12056	12200
12057	12201
12058	12202
12059	12203
12060	12204
12061	12205
12062	12206
12063	12207
12064	12208
12065	12209
12066	12210
12067	12211
12068	12212
12069	12213
12070	12214
12071	12215
12072	12216
12073	12217
12074	12218
12075	12219
12076	12220
12077	12221
12078	12222
12079	12223
12080	12224
12081	12225
12082	12226
12083	12227
12084	12228
12085	12229
12086	12230
12087	12231
12088	12232
12089	12233
12090	12234
12091	12235
12092	12236
12093	12237
12094	12238
12095	12239
12096	12240
12097	12241
12098	12242
12099	12243
12100	12244
12101	12245
12102	12246
12103	12247
12104	12248
12105	12249
12106	12250
12107	12251
12108	12252
12109	12253
12110	12254
12111	12255
12112	12256
12113	12257
12114	12258
12115	12259
12116	12260
12117	12261
12118	12262
12119	12263
12120	12264
12121	12265
12122	12266
12123	12267
12124	12268
12125	12269
12126	12270
12127	12271
12128	12272
12129	12273
12130	12274
12131	12275
12132	12276
12133	12277
12134	12278
12135	12279
12136	12280
12137	12281
12138	12282
12139	12283
12140	12284
12141	12285
12142	12286
12143	12287
12144	12288
12145	12289
12146	12290
12147	12291
12148	12292
12149	12293
12150	12294
12151	12295
12152	12296
12153	12297
12154	12298
12155	12299
12156	12300
12157	12301
12158	12302
12159	12303
12160	12304
12161	12305
12162	12306
12163	12307
12164	12308
12165	12309
12166	12310
12167	12311
12168	12312
12169	12313
12170	12314
12171	12315
12172	12316
12173	12317
12174	12318
12175	12319
12176	12320
12177	12321
12178	12322
12179	12323
12180	12324
12181	12325
12182	12326
12183	12327
12184	12328
12185	12329
12186	12330
12187	12331
12188	12332
12189	12333
12190	12334
12191	12335
12192	12336
12193	12337
12194	12338
12195	12339
12196	12340
12197	12341
12198	12342
12199	12343
12200	12344
12201	12345
12202	12346
12203	12347
12204	12348
12205	12349
12206	12350
12207	12351
12208	12352
12209	12353
12210	12354
12211	12355
12212	12356
12213	12357
12214	12358
12215	12359
12216	12360
12217	12361
12218	12362
12219	12363
12220	12364
12221	12365
12222	12366
12223	12367
12224	12368
12225	12369
12226	12370
12227	12371
12228	12372
12229	12373
12230	12374
12231	12375
12232	12376
12233	12377
12234	12378
12235	12379
12236	12380
12237	12381
12238	12382
12239	12383
12240	12384
12241	12385
12242	12386
12243	12387
12244	12388
12245	12389
12246	12390
12247	12391
12248	12392
12249	12393
12250	12394
12251	12395
12252	12396
12253	12397
12254	12398
12255	12399
12256	12400
12257	12401
12258	12402
12259	12403
12260	12404
12261	12405
12262	12406
12263	12407
12264	12408
12265	12409
12266	12410
12267	12411
12268	12412
12269	12413
12270	12414
12271	12415
12272	12416
12273	12417
12274	12418
12275	12419
12276	12420
12277	12421
12278	12422
12279	12423
12280	12424
12281	12425
12282	12426
12283	12427
12284	12428
12285	12429
12286	12430
12287	12431
12288	12432
12289	12433
12290	12434
12291	12435
12292	12436
12293	12437
12294	12438
12295	12439
12296	12440
12297	12441
12298	12442
12299	12443
12300	12444
12301	12445
12302	12446
12303	12447
12304	12448
12305	12449
12306	12450
12307	12451
12308	12452
12309	12453
12310	12454
12311	12455
12312	12456
12313	12457
12314	12458
12315	12459
12316	12460
12317	12461
12318	12462
12319	12463
12320	12464
12321	12465
12322	12466
12323	12467
12324	12468
12325	12469
12326	12470
12327	12471
12328	12472
12329	12473
12330	12474
12331	12475
12332	12476
12333	12477
12334	12478
12335	12479
12336	12480
12337	12481
12338	12482
12339	12483
12340	12484
12341	12485
12342	12486
12343	12487
12344	12488
12345	12489
12346	12490
12347	12491
12348	12492
12349	12493
12350	12494
12351	12495
12352	12496
12353	12497
12354	12498
12355	12499
12356	12500
12357	12501
12358	12502
12359	12503
12360	12504
12361	12505
12362	12506
12363	12507
12364	12508
12365	12509
12366	12510
12367	12511
12368	12512
12369	12513
12370	12514
12371	12515
12372	12516
12373	12517
12374	12518
12375	12519
12376	12520
12377	12521
12378	12522
12379	12523
12380	12524
12381	12525
12382	12526
12383	12527
12384	12528
12385	12529
12386	12530
12387	12531
12388	12532
12389	12533
12390	12534
12391	12535
12392	12536
12393	12537
12394	12538
12395	12539
12396	12540
12397	12541
12398	12542
12399	12543
12400	12544
12401	12545
12402	12546
12403	12547
12404	12548
12405	12549
12406	12550
12407	12551
12408	12552
12409	12553
12410	12554
12411	12555
12412	12556
12413	12557
12414	12558
12415	12559
12416	12560
12417	12561
12418	12562
12419	12563
12420	12564
12421	12565
12422	12566
